,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,arr_delay,season,weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,carrier_enc,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,orig_airp_enc,dest_airp_enc
9220,2018-11-29,AS,AS_CODESHARE,AS,2610,QX,N447QX,2610,14747,SEA,"Seattle, WA",10713,BOI,"Boise, ID",1800,2028,N,88,1,399,0.0,4,3,11,0,0.05965869019763986,0.0532356565816952,-0.025749633447661385,1,0.35026571661163297,0.024,0.00308,0.017266229658245057,0.0027184256928647382,271,37
9221,2019-09-14,AS,AS_CODESHARE,AS,2760,QX,N422QX,2760,14747,SEA,"Seattle, WA",10713,BOI,"Boise, ID",2110,2340,N,90,1,399,0.0,4,5,9,0,0.04302602340147547,0.01814795142384365,-0.025749633447661385,1,0.35026571661163297,0.024,0.00308,0.017266229658245057,0.0027184256928647382,271,37
9222,2018-04-01,AS,AS_CODESHARE,AS,2218,QX,N405QX,2218,14747,SEA,"Seattle, WA",10713,BOI,"Boise, ID",1755,2022,N,87,1,399,0.0,2,6,4,1,0.06176477462962172,0.0532356565816952,-0.025749633447661385,1,0.35026571661163297,0.024,0.00308,0.017266229658245057,0.0027184256928647382,271,37
9223,2018-08-24,G4,G4,G4,506,G4,273NV,506,10466,AZA,"Phoenix, AZ",10713,BOI,"Boise, ID",1747,2053,N,126,1,749,0.0,3,4,8,2,0.06176477462962172,0.0532356565816952,0.018603187644906014,5,0.22531183208783437,0.00072,0.00308,0.0023808434172802283,0.0027184256928647382,22,37
9224,2019-02-02,AS,AS_CODESHARE,AS,3483,OO,N189SY,3483,14679,SAN,"San Diego, CA",10713,BOI,"Boise, ID",1805,2125,N,140,1,749,0.0,1,5,2,0,0.05965869019763986,0.04302602340147547,-0.025749633447661385,1,0.22531183208783437,0.01276,0.00308,0.008028212617608657,0.0027184256928647382,262,37
9225,2018-09-23,WN,WN,WN,4945,WN,N257WN,4945,14679,SAN,"San Diego, CA",10713,BOI,"Boise, ID",1415,1720,N,125,1,749,0.0,4,6,9,0,0.05552470357244471,0.06176477462962172,-0.03725267355189793,10,0.22531183208783437,0.01276,0.00308,0.008028212617608657,0.0027184256928647382,262,37
9226,2019-02-02,AS,AS_CODESHARE,AS,3483,OO,N189SY,3483,14679,SAN,"San Diego, CA",10713,BOI,"Boise, ID",1805,2125,N,140,1,749,0.0,1,5,2,0,0.05965869019763986,0.04302602340147547,-0.025749633447661385,1,0.22531183208783437,0.01276,0.00308,0.008028212617608657,0.0027184256928647382,262,37
9227,2018-05-10,UA,UA_CODESHARE,UA,5449,OO,N103SY,5449,14771,SFO,"San Francisco, CA",10713,BOI,"Boise, ID",900,1153,N,113,1,522,0.0,2,3,5,1,0.0623523504240782,0.05816597363888349,0.05591569564467608,8,0.35026571661163297,0.02218,0.00308,0.01793654853081717,0.0027184256928647382,273,37
9228,2019-09-03,UA,UA_CODESHARE,UA,5327,OO,N143SY,5327,14771,SFO,"San Francisco, CA",10713,BOI,"Boise, ID",1730,2014,N,104,1,522,0.0,4,1,9,0,0.06176477462962172,0.0532356565816952,0.05591569564467608,8,0.35026571661163297,0.02218,0.00308,0.01793654853081717,0.0027184256928647382,273,37
9229,2019-06-10,UA,UA_CODESHARE,UA,5328,OO,N943SW,5328,14771,SFO,"San Francisco, CA",10713,BOI,"Boise, ID",1200,1447,N,107,1,522,0.0,3,0,6,2,0.057866140723193765,0.05552470357244471,0.05591569564467608,8,0.35026571661163297,0.02218,0.00308,0.01793654853081717,0.0027184256928647382,273,37
9230,2018-07-31,WN,WN,WN,754,WN,N7823A,754,11884,GEG,"Spokane, WA",10713,BOI,"Boise, ID",1435,1635,N,60,1,287,75.0,3,1,7,2,0.05552470357244471,0.056478204484436495,-0.03725267355189793,10,0.21342394833847084,0.00276,0.00308,0.0025832851008843363,0.0027184256928647382,116,37
9231,2019-06-04,AS,AS_CODESHARE,AS,2106,QX,N452QX,2106,14057,PDX,"Portland, OR",10713,BOI,"Boise, ID",2040,2300,N,80,1,344,0.0,3,1,6,2,0.0532356565816952,0.01814795142384365,-0.025749633447661385,1,0.35026571661163297,0.01022,0.00308,0.009484608240345659,0.0027184256928647382,226,37
9232,2018-09-26,AS,AS_CODESHARE,AS,2401,QX,N400QX,2401,14057,PDX,"Portland, OR",10713,BOI,"Boise, ID",1835,2050,N,75,1,344,0.0,4,2,9,0,0.05965869019763986,0.0532356565816952,-0.025749633447661385,1,0.35026571661163297,0.01022,0.00308,0.009484608240345659,0.0027184256928647382,226,37
9233,2019-06-30,AS,AS_CODESHARE,AS,3479,OO,N188SY,3479,14057,PDX,"Portland, OR",10713,BOI,"Boise, ID",2030,2245,N,75,1,344,0.0,3,6,6,2,0.0532356565816952,0.03243353905202827,-0.025749633447661385,1,0.35026571661163297,0.01022,0.00308,0.009484608240345659,0.0027184256928647382,226,37
9234,2019-08-07,UA,UA,UA,2207,UA,N443UA,2207,12266,IAH,"Houston, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",2150,2302,N,72,1,316,0.0,3,2,8,2,0.04302602340147547,0.01814795142384365,0.05591569564467608,8,0.35026571661163297,0.02232,0.00066,0.024859946428331066,0.0008496089806576663,142,190
9235,2018-11-05,UA,UA,UA,2313,UA,N27734,2313,12266,IAH,"Houston, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1202,1317,N,75,1,316,0.0,4,0,11,0,0.057866140723193765,0.05404407705061131,0.05591569564467608,8,0.35026571661163297,0.02232,0.00066,0.024859946428331066,0.0008496089806576663,142,190
9236,2019-12-24,AA,AA,AA,2035,AA,N932NN,2035,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1859,2038,N,99,1,469,0.0,1,1,12,1,0.05965869019763986,0.0532356565816952,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00066,0.023282947249404384,0.0008496089806576663,83,190
9237,2018-07-13,AA,AA_CODESHARE,AA,5938,YV,N326MS,5938,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1720,1845,N,85,1,469,0.0,3,4,7,2,0.06176477462962172,0.05965869019763986,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00066,0.023282947249404384,0.0008496089806576663,83,190
9238,2019-12-24,AA,AA,AA,2035,AA,N932NN,2035,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1859,2038,N,99,1,469,0.0,1,1,12,1,0.05965869019763986,0.0532356565816952,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00066,0.023282947249404384,0.0008496089806576663,83,190
9239,2019-05-16,AA,AA,AA,2878,AA,N717UW,2878,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1245,1415,N,90,1,469,0.0,2,3,5,1,0.057866140723193765,0.05552470357244471,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00066,0.023282947249404384,0.0008496089806576663,83,190
9240,2019-03-17,AA,AA_CODESHARE,AA,4015,MQ,N270NN,4015,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",2045,2226,N,101,1,469,0.0,2,6,3,1,0.0532356565816952,0.03243353905202827,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00066,0.023282947249404384,0.0008496089806576663,83,190
9241,2019-06-28,AA,AA,AA,1561,AA,N9629H,1561,11298,DFW,"Dallas/Fort Worth, TX",13256,MFE,"Mission/McAllen/Edinburg, TX",1040,1215,N,95,1,469,0.0,3,4,6,2,0.05951360975456419,0.057866140723193765,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00066,0.023282947249404384,0.0008496089806576663,83,190
9242,2019-12-12,UA,UA_CODESHARE,UA,6119,YV,N88327,6119,12266,IAH,"Houston, TX",12896,LBB,"Lubbock, TX",1440,1622,N,102,1,458,0.0,1,3,12,1,0.05552470357244471,0.056478204484436495,0.05591569564467608,8,0.35026571661163297,0.02232,0.00092,0.024859946428331066,0.0011796535339803212,142,167
9243,2019-04-10,AA,AA_CODESHARE,AA,5995,YV,N927LR,5995,11298,DFW,"Dallas/Fort Worth, TX",12896,LBB,"Lubbock, TX",1905,2016,N,71,1,282,0.0,2,2,4,1,0.056196103622900465,0.0532356565816952,-0.001449590526739375,0,0.21342394833847084,0.03598,0.00092,0.023282947249404384,0.0011796535339803212,83,167
9244,2019-04-21,AA,AA_CODESHARE,AA,5897,YV,N246LR,5897,14107,PHX,"Phoenix, AZ",12896,LBB,"Lubbock, TX",1858,2240,N,102,1,588,0.0,2,6,4,1,0.05965869019763986,0.03243353905202827,-0.001449590526739375,0,0.35026571661163297,0.0222,0.00092,0.01658568101974614,0.0011796535339803212,231,167
9245,2019-02-20,WN,WN,WN,1980,WN,N453WN,1980,11259,DAL,"Dallas, TX",12896,LBB,"Lubbock, TX",1550,1700,N,70,1,293,40.0,1,2,2,0,0.059419307466565,0.06176477462962172,-0.03725267355189793,10,0.21342394833847084,0.0089,0.00092,0.005142880217517128,0.0011796535339803212,78,167
9246,2019-08-15,WN,WN,WN,103,WN,N402WN,103,11259,DAL,"Dallas, TX",12896,LBB,"Lubbock, TX",1510,1625,N,75,1,293,0.0,3,3,8,2,0.059419307466565,0.056478204484436495,-0.03725267355189793,10,0.35026571661163297,0.0089,0.00092,0.005142880217517128,0.0011796535339803212,78,167
9247,2019-10-06,WN,WN,WN,5440,WN,N263WN,5440,11259,DAL,"Dallas, TX",12896,LBB,"Lubbock, TX",2235,2345,N,70,1,293,31.0,4,6,10,0,0.03243353905202827,0.01814795142384365,-0.03725267355189793,10,0.21342394833847084,0.0089,0.00092,0.005142880217517128,0.0011796535339803212,78,167
9248,2018-03-23,WN,WN,WN,1302,WN,N7858A,1302,11259,DAL,"Dallas, TX",12896,LBB,"Lubbock, TX",1825,1935,N,70,1,293,0.0,2,4,3,1,0.05965869019763986,0.056196103622900465,-0.03725267355189793,10,0.21342394833847084,0.0089,0.00092,0.005142880217517128,0.0011796535339803212,78,167
9249,2019-10-08,WN,WN,WN,1748,WN,N7866A,1748,11292,DEN,"Denver, CO",12896,LBB,"Lubbock, TX",1930,2150,N,80,1,456,0.0,4,1,10,0,0.056196103622900465,0.04302602340147547,-0.03725267355189793,10,0.35026571661163297,0.0344,0.00092,0.030771674316557415,0.0011796535339803212,82,167
9250,2019-12-07,WN,WN,WN,3849,WN,N8527Q,3849,11292,DEN,"Denver, CO",12896,LBB,"Lubbock, TX",1110,1340,N,90,1,456,0.0,1,5,12,1,0.05816597363888349,0.05404407705061131,-0.03725267355189793,10,0.35026571661163297,0.0344,0.00092,0.030771674316557415,0.0011796535339803212,82,167
9251,2018-07-27,UA,UA_CODESHARE,UA,4173,EV,N12564,4173,12266,IAH,"Houston, TX",11049,CLL,"College Station/Bryan, TX",2145,2229,N,44,1,74,0.0,3,4,7,2,0.04302602340147547,0.03243353905202827,0.05591569564467608,8,0.21342394833847084,0.02232,0.00024,0.024859946428331066,0.0003763477043597647,142,60
9252,2019-02-05,AA,AA_CODESHARE,AA,3255,OO,N752EV,3255,11298,DFW,"Dallas/Fort Worth, TX",11049,CLL,"College Station/Bryan, TX",855,1001,N,66,1,164,0.0,1,1,2,0,0.06609300784804596,0.05951360975456419,-0.001449590526739375,0,0.21342394833847084,0.03598,0.00024,0.023282947249404384,0.0003763477043597647,83,60
9253,2019-12-02,AA,AA_CODESHARE,AA,3545,MQ,N803AE,3545,11298,DFW,"Dallas/Fort Worth, TX",11049,CLL,"College Station/Bryan, TX",1638,1740,N,62,1,164,0.0,1,0,12,1,0.056478204484436495,0.06176477462962172,-0.001449590526739375,0,0.21342394833847084,0.03598,0.00024,0.023282947249404384,0.0003763477043597647,83,60
9254,2018-03-13,UA,UA_CODESHARE,UA,4442,EV,N13553,4442,12266,IAH,"Houston, TX",12177,HOB,"Hobbs, NM",1835,1926,N,111,1,501,0.0,2,1,3,1,0.05965869019763986,0.056196103622900465,0.05591569564467608,8,0.35026571661163297,0.02232,6e-05,0.024859946428331066,6.407063922576824e-05,142,136
9255,2019-07-07,UA,UA_CODESHARE,UA,3990,EV,N15912,3990,12266,IAH,"Houston, TX",10279,AMA,"Amarillo, TX",945,1128,N,103,1,517,0.0,3,6,7,2,0.0623523504240782,0.05816597363888349,0.05591569564467608,8,0.35026571661163297,0.02232,0.00098,0.024859946428331066,0.0005992489198174795,142,14
9256,2019-07-17,AA,AA_CODESHARE,AA,5852,YV,N903FJ,5852,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",2241,2351,N,70,1,312,0.0,3,2,7,2,0.03243353905202827,0.01814795142384365,-0.001449590526739375,0,0.21342394833847084,0.03598,0.00098,0.023282947249404384,0.0005992489198174795,83,14
9257,2018-06-16,AA,AA_CODESHARE,AA,5988,YV,,5988,11298,DFW,"Dallas/Fort Worth, TX",10279,AMA,"Amarillo, TX",845,957,N,72,1,312,0.0,3,5,6,2,0.06609300784804596,0.0623523504240782,-0.001449590526739375,0,0.35026571661163297,0.03598,0.00098,0.023282947249404384,0.0005992489198174795,83,14
9258,2019-02-10,WN,WN,WN,4807,WN,N957WN,4807,11259,DAL,"Dallas, TX",10279,AMA,"Amarillo, TX",2115,2230,N,75,1,323,0.0,1,6,2,0,0.04302602340147547,0.03243353905202827,-0.03725267355189793,10,0.35026571661163297,0.0089,0.00098,0.005142880217517128,0.0005992489198174795,78,14
9259,2018-05-29,WN,WN,WN,1003,WN,N932WN,1003,11259,DAL,"Dallas, TX",10279,AMA,"Amarillo, TX",1735,1845,N,70,1,323,0.0,2,1,5,1,0.06176477462962172,0.05965869019763986,-0.03725267355189793,10,0.21342394833847084,0.0089,0.00098,0.005142880217517128,0.0005992489198174795,78,14
9260,2019-03-31,UA,UA_CODESHARE,UA,4782,AX,N11137,4782,11292,DEN,"Denver, CO",10279,AMA,"Amarillo, TX",2020,2243,N,83,1,359,0.0,2,6,3,1,0.0532356565816952,0.03243353905202827,0.05591569564467608,8,0.35026571661163297,0.0344,0.00098,0.030771674316557415,0.0005992489198174795,82,14
9261,2019-05-08,DL,DL_CODESHARE,DL,7432,OO,N440SW,7432,14869,SLC,"Salt Lake City, UT",15389,TWF,"Twin Falls, ID",1100,1204,N,64,1,175,0.0,2,2,5,1,0.05816597363888349,0.057866140723193765,-0.01954519343156605,3,0.21342394833847084,0.01512,0.00016,0.013807491957519551,0.00020674895346802524,281,301
9262,2019-08-23,DL,DL_CODESHARE,DL,4234,OO,N454SW,4234,14869,SLC,"Salt Lake City, UT",15389,TWF,"Twin Falls, ID",1105,1209,N,64,1,175,0.0,3,4,8,2,0.05816597363888349,0.057866140723193765,-0.01954519343156605,3,0.21342394833847084,0.01512,0.00016,0.013807491957519551,0.00020674895346802524,281,301
9263,2018-11-02,DL,DL_CODESHARE,DL,7380,OO,N443SW,7380,14869,SLC,"Salt Lake City, UT",10918,CDC,"Cedar City, UT",1701,1801,N,60,1,221,0.0,4,4,11,0,0.06176477462962172,0.05965869019763986,-0.01954519343156605,3,0.21342394833847084,0.01512,0.00012,0.013807491957519551,0.00011037379026287807,281,52
9264,2018-01-29,DL,DL_CODESHARE,DL,7379,OO,N878AS,7379,14869,SLC,"Salt Lake City, UT",10918,CDC,"Cedar City, UT",815,905,N,50,1,221,0.0,1,0,1,0,0.06609300784804596,0.0623523504240782,-0.01954519343156605,3,0.21342394833847084,0.01512,0.00012,0.013807491957519551,0.00011037379026287807,281,52
9265,2019-04-27,DL,DL_CODESHARE,DL,3911,OO,N243SY,3911,14869,SLC,"Salt Lake City, UT",11648,FCA,"Kalispell, MT",1105,1259,N,114,1,531,0.0,2,5,4,1,0.05816597363888349,0.057866140723193765,-0.01954519343156605,3,0.35026571661163297,0.01512,0.00052,0.013807491957519551,0.0006390911660587135,281,105
9266,2018-07-25,DL,DL,DL,821,DL,N348NB,821,13487,MSP,"Minneapolis, MN",11648,FCA,"Kalispell, MT",2015,2211,N,176,1,1026,20.0,3,2,7,2,0.0532356565816952,0.03243353905202827,-0.01954519343156605,3,0.10185498550220896,0.01992,0.00052,0.023263026126283767,0.0006390911660587135,207,105
9267,2019-02-12,DL,DL_CODESHARE,DL,3615,OO,N549CA,3615,13487,MSP,"Minneapolis, MN",11648,FCA,"Kalispell, MT",1124,1357,N,213,1,1026,67.0,1,1,2,0,0.05816597363888349,0.05404407705061131,-0.01954519343156605,3,0.047492080333921785,0.01992,0.00052,0.023263026126283767,0.0006390911660587135,207,105
9268,2019-12-15,DL,DL_CODESHARE,DL,4047,OO,N809SK,4047,13487,MSP,"Minneapolis, MN",11648,FCA,"Kalispell, MT",1155,1418,N,203,1,1026,0.0,1,6,12,1,0.05816597363888349,0.05552470357244471,-0.01954519343156605,3,0.10185498550220896,0.01992,0.00052,0.023263026126283767,0.0006390911660587135,207,105
9269,2019-02-12,DL,DL_CODESHARE,DL,3615,OO,N549CA,3615,13487,MSP,"Minneapolis, MN",11648,FCA,"Kalispell, MT",1124,1357,N,213,1,1026,67.0,1,1,2,0,0.05816597363888349,0.05404407705061131,-0.01954519343156605,3,0.047492080333921785,0.01992,0.00052,0.023263026126283767,0.0006390911660587135,207,105
9270,2018-09-09,UA,UA,UA,1225,UA,N841UA,1225,11292,DEN,"Denver, CO",11648,FCA,"Kalispell, MT",1135,1354,N,139,1,752,0.0,4,6,9,0,0.05816597363888349,0.05404407705061131,0.05591569564467608,8,0.22531183208783437,0.0344,0.00052,0.030771674316557415,0.0006390911660587135,82,105
9271,2018-10-13,AS,AS_CODESHARE,AS,2074,QX,N450QX,2074,14747,SEA,"Seattle, WA",11648,FCA,"Kalispell, MT",1225,1454,N,89,1,379,17.0,4,5,10,0,0.057866140723193765,0.05552470357244471,-0.025749633447661385,1,0.35026571661163297,0.024,0.00052,0.017266229658245057,0.0006390911660587135,271,105
9272,2019-11-16,AS,AS_CODESHARE,AS,2074,QX,N641QX,2074,14747,SEA,"Seattle, WA",11648,FCA,"Kalispell, MT",950,1220,N,90,1,379,0.0,4,5,11,0,0.0623523504240782,0.057866140723193765,-0.025749633447661385,1,0.35026571661163297,0.024,0.00052,0.017266229658245057,0.0006390911660587135,271,105
9273,2019-09-06,AS,AS_CODESHARE,AS,2276,QX,N448QX,2276,14057,PDX,"Portland, OR",11648,FCA,"Kalispell, MT",1150,1425,N,95,1,437,0.0,4,4,9,0,0.05816597363888349,0.05552470357244471,-0.025749633447661385,1,0.35026571661163297,0.01022,0.00052,0.009484608240345659,0.0006390911660587135,226,105
9274,2018-02-01,DL,DL_CODESHARE,DL,5788,OO,N607SK,4864,14869,SLC,"Salt Lake City, UT",11603,EUG,"Eugene, OR",2215,2335,N,100,1,618,0.0,1,3,2,0,0.03243353905202827,0.01814795142384365,-0.01954519343156605,3,0.35026571661163297,0.01512,0.00122,0.013807491957519551,0.0010708949699164121,281,96
9275,2018-06-01,DL,DL_CODESHARE,DL,5699,CP,N629CZ,5699,14869,SLC,"Salt Lake City, UT",11603,EUG,"Eugene, OR",2200,2249,N,109,1,618,23.0,3,4,6,2,0.03243353905202827,0.03243353905202827,-0.01954519343156605,3,0.35026571661163297,0.01512,0.00122,0.013807491957519551,0.0010708949699164121,281,96
9276,2018-05-05,AA,AA_CODESHARE,AA,2973,OO,N709SK,2973,12892,LAX,"Los Angeles, CA",11603,EUG,"Eugene, OR",905,1127,N,142,1,748,0.0,2,5,5,1,0.0623523504240782,0.05816597363888349,-0.001449590526739375,0,0.22531183208783437,0.03138,0.00122,0.028127010620112258,0.0010708949699164121,165,96
9277,2019-06-23,UA,UA_CODESHARE,UA,5968,OO,N156SY,5968,13930,ORD,"Chicago, IL",11603,EUG,"Eugene, OR",1935,2220,N,285,1,1780,683.0,3,6,6,2,0.056196103622900465,0.03243353905202827,0.05591569564467608,8,0.028251636527725693,0.04976,0.00122,0.04211271586825138,0.0010708949699164121,218,96
9278,2018-08-21,DL,DL_CODESHARE,DL,5757,CP,N613CZ,5757,14747,SEA,"Seattle, WA",11603,EUG,"Eugene, OR",2115,2232,N,77,1,234,186.0,3,1,8,2,0.04302602340147547,0.03243353905202827,-0.01954519343156605,3,0.35026571661163297,0.024,0.00122,0.017266229658245057,0.0010708949699164121,271,96
9279,2019-02-11,AS,AS_CODESHARE,AS,2587,QX,N435QX,2587,14747,SEA,"Seattle, WA",11603,EUG,"Eugene, OR",1335,1440,N,65,1,234,0.0,1,0,2,0,0.05404407705061131,0.05552470357244471,-0.025749633447661385,1,0.21342394833847084,0.024,0.00122,0.017266229658245057,0.0010708949699164121,271,96
9280,2018-03-17,AS,AS_CODESHARE,AS,2299,QX,N441QX,2299,14747,SEA,"Seattle, WA",11603,EUG,"Eugene, OR",1740,1841,N,61,1,234,0.0,2,5,3,1,0.06176477462962172,0.05965869019763986,-0.025749633447661385,1,0.21342394833847084,0.024,0.00122,0.017266229658245057,0.0010708949699164121,271,96
9281,2019-05-14,AS,AS_CODESHARE,AS,2299,QX,N407QX,2299,14747,SEA,"Seattle, WA",11603,EUG,"Eugene, OR",1735,1845,N,70,1,234,40.0,2,1,5,1,0.06176477462962172,0.05965869019763986,-0.025749633447661385,1,0.21342394833847084,0.024,0.00122,0.017266229658245057,0.0010708949699164121,271,96
9282,2018-06-05,DL,DL_CODESHARE,DL,4467,OO,N244SY,4467,14869,SLC,"Salt Lake City, UT",14252,PSC,"Pasco/Kennewick/Richland, WA",1100,1153,N,113,1,521,0.0,3,1,6,2,0.05816597363888349,0.05816597363888349,-0.01954519343156605,3,0.35026571661163297,0.01512,0.00088,0.013807491957519551,0.0007806926628349911,281,237
9283,2019-08-28,DL,DL_CODESHARE,DL,3519,OO,N805SK,3519,13487,MSP,"Minneapolis, MN",14252,PSC,"Pasco/Kennewick/Richland, WA",1125,1253,N,208,1,1254,0.0,3,2,8,2,0.05816597363888349,0.057866140723193765,-0.01954519343156605,3,0.047492080333921785,0.01992,0.00088,0.023263026126283767,0.0007806926628349911,207,237
9284,2018-03-07,UA,UA_CODESHARE,UA,5883,OO,N973SW,5883,11292,DEN,"Denver, CO",14252,PSC,"Pasco/Kennewick/Richland, WA",1119,1305,N,166,1,852,0.0,2,2,3,1,0.05816597363888349,0.05404407705061131,0.05591569564467608,8,0.10185498550220896,0.0344,0.00088,0.030771674316557415,0.0007806926628349911,82,237
9285,2019-08-29,DL,DL_CODESHARE,DL,5802,CP,N633CZ,5802,14747,SEA,"Seattle, WA",14252,PSC,"Pasco/Kennewick/Richland, WA",1706,1809,N,63,1,172,0.0,3,3,8,2,0.06176477462962172,0.05965869019763986,-0.01954519343156605,3,0.21342394833847084,0.024,0.00088,0.017266229658245057,0.0007806926628349911,271,237
9286,2019-08-29,DL,DL_CODESHARE,DL,5802,CP,N633CZ,5802,14747,SEA,"Seattle, WA",14252,PSC,"Pasco/Kennewick/Richland, WA",1706,1809,N,63,1,172,0.0,3,3,8,2,0.06176477462962172,0.05965869019763986,-0.01954519343156605,3,0.21342394833847084,0.024,0.00088,0.017266229658245057,0.0007806926628349911,271,237
9287,2019-02-23,UA,UA_CODESHARE,UA,5515,OO,N957SW,5515,14771,SFO,"San Francisco, CA",14252,PSC,"Pasco/Kennewick/Richland, WA",2015,2221,N,126,1,620,0.0,1,5,2,0,0.0532356565816952,0.03243353905202827,0.05591569564467608,8,0.22531183208783437,0.02218,0.00088,0.01793654853081717,0.0007806926628349911,273,237
9288,2018-07-26,DL,DL,DL,2511,DL,N3744F,2511,14869,SLC,"Salt Lake City, UT",10299,ANC,"Anchorage, AK",2032,2330,N,298,1,2125,0.0,3,3,7,2,0.0532356565816952,0.01814795142384365,-0.01954519343156605,3,0.024073040816388756,0.01512,0.00246,0.013807491957519551,0.012880890528044364,281,15
9289,2019-09-11,DL,DL,DL,1601,DL,N6705Y,1601,13487,MSP,"Minneapolis, MN",10299,ANC,"Anchorage, AK",1758,2057,N,359,1,2519,0.0,4,2,9,0,0.06176477462962172,0.0532356565816952,-0.01954519343156605,3,0.008076687369085404,0.01992,0.00246,0.023263026126283767,0.012880890528044364,207,15
9290,2019-07-21,DL,DL,DL,2500,DL,N893DN,2500,13487,MSP,"Minneapolis, MN",10299,ANC,"Anchorage, AK",2225,110,N,345,1,2519,0.0,3,6,7,2,0.03243353905202827,0.0027025262535151783,-0.01954519343156605,3,0.008076687369085404,0.01992,0.00246,0.023263026126283767,0.012880890528044364,207,15
9291,2018-07-01,AA,AA,AA,148,AA,N199AN,148,11298,DFW,"Dallas/Fort Worth, TX",10299,ANC,"Anchorage, AK",1525,1912,N,407,1,3043,16.0,3,6,7,2,0.059419307466565,0.056196103622900465,-0.001449590526739375,0,0.0009939600159765353,0.03598,0.00246,0.023282947249404384,0.012880890528044364,83,15
9292,2018-09-16,UA,UA,UA,1280,UA,N76529,1280,13930,ORD,"Chicago, IL",10299,ANC,"Anchorage, AK",1535,1929,N,414,1,2846,0.0,4,6,9,0,0.059419307466565,0.056196103622900465,0.05591569564467608,8,0.0009939600159765353,0.04976,0.00246,0.04211271586825138,0.012880890528044364,218,15
9293,2018-09-15,AS,AS,AS,107,AS,N302AS,107,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",1615,1900,N,225,1,1448,0.0,4,5,9,0,0.056478204484436495,0.056196103622900465,-0.025749633447661385,1,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
9294,2019-06-12,AS,AS,AS,99,AS,N293AK,99,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",1950,2230,N,220,1,1448,0.0,3,2,6,2,0.056196103622900465,0.03243353905202827,-0.025749633447661385,1,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
9295,2018-06-05,DL,DL,DL,2866,DL,N3756,2866,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",1746,2019,N,213,1,1448,0.0,3,1,6,2,0.06176477462962172,0.0532356565816952,-0.01954519343156605,3,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
9296,2019-11-19,AS,AS,AS,101,AS,N533AS,101,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",650,940,N,230,1,1448,0.0,4,1,11,0,0.048601142427888974,0.0623523504240782,-0.025749633447661385,1,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
9297,2018-10-15,AS,AS,AS,81,AS,N236AK,81,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",510,800,N,230,1,1448,0.0,4,0,10,0,0.02774663473822249,0.06609300784804596,-0.025749633447661385,1,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
9298,2019-03-20,AS,AS,AS,137,AS,N553AS,137,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",2230,110,N,220,1,1448,0.0,2,2,3,1,0.03243353905202827,0.0027025262535151783,-0.025749633447661385,1,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
9299,2019-10-21,AS,AS,AS,735,AS,N305AS,735,14747,SEA,"Seattle, WA",10299,ANC,"Anchorage, AK",2155,40,N,225,1,1448,106.0,4,0,10,0,0.04302602340147547,0.008156744910698958,-0.025749633447661385,1,0.047492080333921785,0.024,0.00246,0.017266229658245057,0.012880890528044364,271,15
