,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance,total_delay,Season,Weekday,month,peak_season,dep_taxi_ind,arr_taxi_ind,carriers_lateness_ind,airtime_ind,orig_airp_fl_ind,dest_airp_fl_ind,orig_airp_pss_ind,dest_airp_pss_ind,dep_weather,dep_weather_rank,arr_weather,arr_weather_rank
7493,2018-04-28,AA,AA_CODESHARE,AA,5472,OH,N563NN,5472,12323,ILM,"Wilmington, NC",11278,DCA,"Washington, DC",1100,1219,N,79,1,319,0.0,2,5,4,1,0.0581659736388834,0.0578661407231937,-0.0014495905267393,0.3502657166116329,0.00134,0.01814,0.0007413888253267,0.010507046424293,Sunny,1,Cloudy,2
42528,2019-09-15,UA,UA_CODESHARE,UA,5228,OO,N943SW,5228,13891,ONT,"Ontario, CA",14771,SFO,"San Francisco, CA",1210,1340,N,90,1,363,0.0,4,6,9,0,0.0578661407231937,0.0540440770506113,0.055915695644676,0.3502657166116329,0.0032,0.02218,0.0045161724523171,0.0179365485308171,Overcast,2,Partly cloudy,1
24386,2018-12-29,NK,NK,NK,262,NK,N657NK,262,11697,FLL,"Fort Lauderdale, FL",10158,ACY,"Atlantic City, NJ",1435,1702,N,147,1,977,0.0,1,5,12,1,0.0555247035724447,0.0617647746296217,-0.0136902324244572,0.2253118320878343,0.01284,0.00038,0.0139690145774164,0.0011844992125772,Partly cloudy,1,Cloudy,2
3634,2018-03-01,AA,AA_CODESHARE,AA,5371,OH,N242JS,5371,11057,CLT,"Charlotte, NC",11953,GNV,"Gainesville, FL",1000,1134,N,94,1,388,0.0,2,3,3,1,0.0595136097545641,0.0581659736388834,-0.0014495905267393,0.3502657166116329,0.03218,0.00064,0.0191528138586407,0.0004323422125906,Moderate rain,2,Fog,3
22812,2018-12-05,UA,UA,UA,511,UA,N75432,511,10721,BOS,"Boston, MA",12264,IAD,"Washington, DC",1442,1625,N,103,1,413,0.0,1,2,12,1,0.0555247035724447,0.0564782044844364,0.055915695644676,0.3502657166116329,0.01854,0.01252,0.0142619089281628,0.0142279891779844,Cloudy,2,Overcast,2
21529,2018-11-16,AA,AA_CODESHARE,AA,6089,CP,N213NN,6089,12892,LAX,"Los Angeles, CA",14679,SAN,"San Diego, CA",935,1024,N,49,1,109,0.0,4,4,11,0,0.0623523504240782,0.0595136097545641,-0.0014495905267393,0.2134239483384708,0.03138,0.01276,0.0281270106201122,0.0080282126176086,Partly cloudy,1,Sunny,1
37165,2019-07-03,UA,UA,UA,2355,UA,N16732,2355,14107,PHX,"Phoenix, AZ",12266,IAH,"Houston, TX",1615,2048,N,153,1,1009,0.0,3,2,7,2,0.0564782044844364,0.0532356565816952,0.055915695644676,0.2253118320878343,0.0222,0.02232,0.0165856810197461,0.024859946428331,Sunny,1,Moderate or heavy rain shower,2
43796,2019-10-03,WN,WN,WN,2110,WN,N284WN,2110,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1040,1230,N,110,1,547,0.0,4,3,10,0,0.0595136097545641,0.0578661407231937,-0.0372526735518979,0.3502657166116329,0.04904,0.01814,0.0351327850537735,0.010507046424293,Partly cloudy,1,Partly cloudy,1
9414,2018-05-27,UA,UA_CODESHARE,UA,6044,YV,N87302,6044,10693,BNA,"Nashville, TN",12266,IAH,"Houston, TX",1110,1324,N,134,1,657,0.0,2,6,5,1,0.0581659736388834,0.0540440770506113,0.055915695644676,0.2253118320878343,0.01044,0.02232,0.0083604108058632,0.024859946428331,Moderate or heavy rain shower,2,Light rain shower,1
31269,2019-04-10,UA,UA_CODESHARE,UA,3515,YX,N641RW,3515,11066,CMH,"Columbus, OH",11618,EWR,"Newark, NJ",600,752,N,112,1,463,0.0,2,2,4,1,0.0486011424278889,0.0553030528955235,0.055915695644676,0.3502657166116329,0.00632,0.02008,0.0053410146312573,0.022154442545058,Partly cloudy,1,Cloudy,2
33086,2019-05-06,AA,AA,AA,2122,AA,N949UW,2122,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",1900,2011,N,71,1,184,110.0,2,0,5,1,0.0561961036229004,0.0532356565816952,-0.0014495905267393,0.2134239483384708,0.0205,0.01854,0.0116398583985032,0.0142619089281628,Cloudy,2,Light drizzle,1
19499,2018-10-18,WN,WN,WN,1250,WN,N7746C,1250,11540,ELP,"El Paso, TX",12191,HOU,"Houston, TX",1605,1855,N,110,1,677,0.0,4,3,10,0,0.0564782044844364,0.0596586901976398,-0.0372526735518979,0.3502657166116329,0.00216,0.00716,0.0027927260980173,0.0047918377236078,Light rain shower,1,Moderate or heavy rain shower,2
24565,2019-01-01,AS,AS,AS,192,AS,N622AS,192,11630,FAI,"Fairbanks, AK",10299,ANC,"Anchorage, AK",1147,1254,N,67,1,261,0.0,1,1,1,0,0.0581659736388834,0.0578661407231937,-0.0257496334476613,0.2134239483384708,0.0007,0.00246,0.0058126606813562,0.0128808905280443,Heavy snow,3,Light sleet,1
29929,2019-03-21,UA,UA,UA,521,UA,N424UA,521,13930,ORD,"Chicago, IL",14869,SLC,"Salt Lake City, UT",1252,1519,N,207,1,1250,0.0,2,3,3,1,0.0578661407231937,0.059419307466565,0.055915695644676,0.1018549855022089,0.04976,0.01512,0.0421127158682513,0.0138074919575195,Light sleet,1,Moderate rain,2
49183,2019-12-19,UA,UA,UA,1981,UA,N13248,1981,12892,LAX,"Los Angeles, CA",12266,IAH,"Houston, TX",1151,1707,N,196,1,1379,0.0,1,3,12,1,0.0581659736388834,0.0617647746296217,0.055915695644676,0.1018549855022089,0.03138,0.02232,0.0281270106201122,0.024859946428331,Sunny,1,Partly cloudy,1
10983,2018-06-18,WN,WN,WN,294,WN,N8696E,294,10821,BWI,"Baltimore, MD",11259,DAL,"Dallas, TX",1355,1605,N,190,1,1209,0.0,3,0,6,2,0.0540440770506113,0.0564782044844364,-0.0372526735518979,0.1018549855022089,0.01352,0.0089,0.0103239874550765,0.0051428802175171,Patchy rain possible,1,Light rain shower,1
27921,2019-02-21,B6,B6,B6,824,B6,N178JB,824,13204,MCO,"Orlando, FL",11278,DCA,"Washington, DC",1852,2058,N,126,1,759,0.0,1,3,2,0,0.0596586901976398,0.0532356565816952,0.0271423089156718,0.2253118320878343,0.01688,0.01814,0.0162459451092296,0.010507046424293,Light rain shower,1,Freezing fog,3
12097,2018-07-04,WN,WN,WN,819,WN,N756SA,819,10693,BNA,"Nashville, TN",14107,PHX,"Phoenix, AZ",710,845,N,215,1,1449,0.0,3,2,7,2,0.0553030528955235,0.0660930078480459,-0.0372526735518979,0.1018549855022089,0.01044,0.0222,0.0083604108058632,0.0165856810197461,Patchy rain possible,1,Sunny,1
6238,2018-04-09,AS,AS,AS,921,AS,N272AK,921,11697,FLL,"Fort Lauderdale, FL",14747,SEA,"Seattle, WA",734,1114,N,400,1,2717,19.0,2,0,4,1,0.0553030528955235,0.0581659736388834,-0.0257496334476613,0.0080766873690854,0.01284,0.024,0.0139690145774164,0.017266229658245,Patchy rain possible,1,Overcast,2
39704,2019-08-05,WN,WN,WN,1924,WN,N250WN,1924,13342,MKE,"Milwaukee, WI",15304,TPA,"Tampa, FL",1010,1355,N,165,1,1075,0.0,3,0,8,2,0.0595136097545641,0.0540440770506113,-0.0372526735518979,0.2253118320878343,0.0048,0.0099,0.005461079778714,0.0093683119540198,Moderate or heavy rain shower,2,Moderate or heavy rain shower,2
12653,2018-07-12,DL,DL,DL,954,DL,N930AT,954,10620,BIL,"Billings, MT",14869,SLC,"Salt Lake City, UT",1303,1427,N,84,1,387,0.0,3,3,7,2,0.0540440770506113,0.0555247035724447,-0.019545193431566,0.3502657166116329,0.00086,0.01512,0.0013788647651864,0.0138074919575195,Patchy rain possible,1,Sunny,1
38824,2019-07-24,WN,WN,WN,1471,WN,N410WN,1471,13931,ORF,"Norfolk, VA",10821,BWI,"Baltimore, MD",1430,1530,N,60,1,159,0.0,3,2,7,2,0.0555247035724447,0.059419307466565,-0.0372526735518979,0.2134239483384708,0.00346,0.01352,0.0030753906828368,0.0103239874550765,Patchy light drizzle,1,Patchy rain possible,1
47423,2019-11-23,UA,UA_CODESHARE,UA,5513,OO,N205SY,5513,14893,SMF,"Sacramento, CA",12892,LAX,"Los Angeles, CA",1018,1205,N,107,1,373,0.0,4,5,11,0,0.0595136097545641,0.0578661407231937,0.055915695644676,0.3502657166116329,0.00682,0.03138,0.0044628699877512,0.0281270106201122,Partly cloudy,1,Partly cloudy,1
32912,2019-05-03,WN,WN,WN,1929,WN,N257WN,1929,10721,BOS,"Boston, MA",13232,MDW,"Chicago, IL",545,730,N,165,1,861,16.0,2,4,5,1,0.0277466347382224,0.0553030528955235,-0.0372526735518979,0.2253118320878343,0.01854,0.01122,0.0142619089281628,0.0064345227679592,Light drizzle,1,Partly cloudy,1
12953,2018-07-16,DL,DL,DL,952,DL,N3739P,952,12892,LAX,"Los Angeles, CA",14747,SEA,"Seattle, WA",1630,1913,N,163,1,954,0.0,3,0,7,2,0.0564782044844364,0.0561961036229004,-0.019545193431566,0.2253118320878343,0.03138,0.024,0.0281270106201122,0.017266229658245,Sunny,1,Sunny,1
47165,2019-11-20,AA,AA_CODESHARE,AA,3099,OO,N761ND,3099,13930,ORD,"Chicago, IL",14869,SLC,"Salt Lake City, UT",1857,2144,N,227,1,1250,0.0,4,2,11,0,0.0596586901976398,0.0430260234014754,-0.0014495905267393,0.1018549855022089,0.04976,0.01512,0.0421127158682513,0.0138074919575195,Overcast,2,Patchy light rain,1
29311,2019-03-13,WN,WN,WN,369,WN,N488WN,369,13232,MDW,"Chicago, IL",11066,CMH,"Columbus, OH",1130,1335,N,65,1,283,0.0,2,2,3,1,0.0581659736388834,0.0540440770506113,-0.0372526735518979,0.2134239483384708,0.01122,0.00632,0.0064345227679592,0.0053410146312573,Heavy rain,3,Cloudy,2
6218,2018-04-08,WN,WN,WN,2774,WN,N8697C,2774,14747,SEA,"Seattle, WA",14679,SAN,"San Diego, CA",905,1150,N,165,1,1050,0.0,2,6,4,1,0.0623523504240782,0.0581659736388834,-0.0372526735518979,0.2253118320878343,0.024,0.01276,0.017266229658245,0.0080282126176086,Overcast,2,Sunny,1
30849,2019-04-03,AA,AA_CODESHARE,AA,5276,OH,N218PS,5276,11278,DCA,"Washington, DC",15412,TYS,"Knoxville, TN",659,832,N,93,1,437,0.0,2,2,4,1,0.0486011424278889,0.0660930078480459,-0.0014495905267393,0.3502657166116329,0.01814,0.00266,0.010507046424293,0.0024153015761915,Sunny,1,Sunny,1
31197,2019-04-08,AA,AA_CODESHARE,AA,4060,MQ,N925AE,4060,13930,ORD,"Chicago, IL",15412,TYS,"Knoxville, TN",1205,1439,N,94,1,475,0.0,2,0,4,1,0.0578661407231937,0.0555247035724447,-0.0014495905267393,0.3502657166116329,0.04976,0.00266,0.0421127158682513,0.0024153015761915,Patchy rain possible,1,Torrential rain shower,3
19455,2018-10-17,WN,WN,WN,2496,WN,N939WN,2496,15016,STL,"St. Louis, MO",11042,CLE,"Cleveland, OH",1910,2135,N,85,1,487,0.0,4,2,10,0,0.0561961036229004,0.0430260234014754,-0.0372526735518979,0.3502657166116329,0.00896,0.00676,0.008162814800856,0.0067941798015963,Sunny,1,Light rain shower,1
38427,2019-07-19,UA,UA_CODESHARE,UA,4762,AX,N11150,4762,11612,EVV,"Evansville, IN",13930,ORD,"Chicago, IL",618,750,N,92,1,272,43.0,3,4,7,2,0.0486011424278889,0.0553030528955235,0.055915695644676,0.3502657166116329,0.00076,0.04976,0.0005561762211783,0.0421127158682513,Partly cloudy,1,Moderate or heavy rain shower,2
39152,2019-07-29,UA,UA_CODESHARE,UA,3620,YX,N732YX,3620,12266,IAH,"Houston, TX",14492,RDU,"Raleigh/Durham, NC",1830,2224,N,174,1,1042,38.0,3,0,7,2,0.0596586901976398,0.0324335390520282,0.055915695644676,0.2253118320878343,0.02232,0.00842,0.024859946428331,0.0079829862840375,Moderate or heavy rain shower,2,Light rain shower,1
4801,2018-03-18,UA,UA_CODESHARE,UA,5427,OO,N165SY,5427,13851,OKC,"Oklahoma City, OK",14771,SFO,"San Francisco, CA",800,1000,N,240,1,1384,0.0,2,6,3,1,0.0660930078480459,0.0595136097545641,0.055915695644676,0.0474920803339217,0.00326,0.02218,0.003533576514611,0.0179365485308171,Light rain shower,1,Cloudy,2
4542,2018-03-14,DL,DL,DL,2318,DL,N384DA,2318,14893,SMF,"Sacramento, CA",10397,ATL,"Atlanta, GA",2230,551,N,261,1,2092,0.0,2,2,3,1,0.0324335390520282,0.0277466347382224,-0.019545193431566,0.0474920803339217,0.00682,0.04904,0.0044628699877512,0.0351327850537735,Moderate or heavy rain shower,2,Sunny,1
7,2018-01-01,WN,WN,WN,401,WN,N449WN,401,10529,BDL,"Hartford, CT",13204,MCO,"Orlando, FL",545,845,N,180,1,1050,16.0,1,0,1,0,0.0277466347382224,0.0660930078480459,-0.0372526735518979,0.1018549855022089,0.0039,0.01688,0.0046389296434388,0.0162459451092296,Sunny,1,Light rain,1
33054,2019-05-05,WN,WN,WN,3724,WN,N569WN,3724,12191,HOU,"Houston, TX",12953,LGA,"New York, NY",1125,1600,N,215,1,1428,0.0,2,6,5,1,0.0581659736388834,0.0564782044844364,-0.0372526735518979,0.1018549855022089,0.00716,0.0205,0.0047918377236078,0.0116398583985032,Sunny,1,Heavy rain,3
1314,2018-01-22,UA,UA,UA,478,UA,N66831,478,11292,DEN,"Denver, CO",13930,ORD,"Chicago, IL",1510,1837,N,147,1,888,0.0,1,0,1,0,0.059419307466565,0.0596586901976398,0.055915695644676,0.2253118320878343,0.0344,0.04976,0.0307716743165574,0.0421127158682513,Sunny,1,Moderate or heavy rain with thunder,2
26185,2019-01-25,UA,UA_CODESHARE,UA,4867,ZW,N448AW,4867,12264,IAD,"Washington, DC",11641,FAY,"Fayetteville, NC",2215,2335,N,80,1,284,0.0,1,4,1,0,0.0324335390520282,0.0181479514238436,0.055915695644676,0.3502657166116329,0.01252,0.0006,0.0142279891779844,0.0003962688274803,Partly cloudy,1,Overcast,2
14141,2018-08-01,DL,DL,DL,2329,DL,N386DA,2329,10397,ATL,"Atlanta, GA",11292,DEN,"Denver, CO",1059,1212,N,193,1,1199,0.0,3,2,8,2,0.0595136097545641,0.0578661407231937,-0.019545193431566,0.1018549855022089,0.04904,0.0344,0.0351327850537735,0.0307716743165574,Torrential rain shower,3,Patchy rain possible,1
21912,2018-11-22,AS,AS_CODESHARE,AS,2485,QX,N440QX,2485,10666,BLI,"Bellingham, WA",14747,SEA,"Seattle, WA",500,542,N,42,1,93,0.0,4,3,11,0,0.0277466347382224,0.0277466347382224,-0.0257496334476613,0.2134239483384708,0.00056,0.024,0.0007451576864576,0.017266229658245,Moderate rain,2,Moderate rain,2
21402,2018-11-14,DL,DL,DL,2515,DL,N307DX,2515,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",1200,1432,N,152,1,762,27.0,4,2,11,0,0.0578661407231937,0.0555247035724447,-0.019545193431566,0.2253118320878343,0.0205,0.04904,0.0116398583985032,0.0351327850537735,Cloudy,2,Light rain,1
34494,2019-05-25,NK,NK,NK,710,NK,N678NK,710,11697,FLL,"Fort Lauderdale, FL",12953,LGA,"New York, NY",2030,2329,N,179,1,1076,0.0,2,5,5,1,0.0532356565816952,0.0181479514238436,-0.0136902324244572,0.1018549855022089,0.01284,0.0205,0.0139690145774164,0.0116398583985032,Partly cloudy,1,Partly cloudy,1
11213,2018-06-21,WN,WN,WN,610,WN,N7816B,610,14869,SLC,"Salt Lake City, UT",14893,SMF,"Sacramento, CA",1815,1855,N,100,1,532,0.0,3,3,6,2,0.0596586901976398,0.0596586901976398,-0.0372526735518979,0.3502657166116329,0.01512,0.00682,0.0138074919575195,0.0044628699877512,Sunny,1,Sunny,1
37041,2019-07-01,DL,DL,DL,810,DL,N537US,810,12892,LAX,"Los Angeles, CA",12982,LIH,"Lihue, HI",1635,1925,N,350,1,2615,0.0,3,0,7,2,0.0564782044844364,0.0561961036229004,-0.019545193431566,0.0240730408163887,0.03138,0.00154,0.0281270106201122,0.0008469169369927,Sunny,1,Patchy rain possible,1
29330,2019-03-13,DL,DL,DL,1865,DL,N961DL,1865,10397,ATL,"Atlanta, GA",12339,IND,"Indianapolis, IN",1632,1805,N,93,1,432,0.0,2,2,3,1,0.0564782044844364,0.0596586901976398,-0.019545193431566,0.3502657166116329,0.04904,0.00696,0.0351327850537735,0.0101861548194311,Partly cloudy,1,Light rain,1
39048,2019-07-27,WN,WN,WN,5492,WN,N416WN,5492,15016,STL,"St. Louis, MO",10693,BNA,"Nashville, TN",1100,1205,N,65,1,272,0.0,3,5,7,2,0.0581659736388834,0.0578661407231937,-0.0372526735518979,0.2134239483384708,0.00896,0.01044,0.008162814800856,0.0083604108058632,Partly cloudy,1,Patchy rain possible,1
27930,2019-02-21,UA,UA,UA,1765,UA,N15751,1765,14100,PHL,"Philadelphia, PA",12266,IAH,"Houston, TX",1743,2034,N,231,1,1325,41.0,1,3,2,0,0.0617647746296217,0.0532356565816952,0.055915695644676,0.0474920803339217,0.01914,0.02232,0.0171671624513749,0.024859946428331,Mist,2,Moderate or heavy rain with thunder,2
46971,2019-11-17,AA,AA,AA,2495,AA,N667AW,2495,11057,CLT,"Charlotte, NC",14492,RDU,"Raleigh/Durham, NC",1120,1216,N,56,1,130,0.0,4,6,11,0,0.0581659736388834,0.0578661407231937,-0.0014495905267393,0.2134239483384708,0.03218,0.00842,0.0191528138586407,0.0079829862840375,Partly cloudy,1,Light rain shower,1
34007,2019-05-19,WN,WN,WN,3313,WN,N8551Q,3313,12191,HOU,"Houston, TX",13232,MDW,"Chicago, IL",1345,1610,N,145,1,937,20.0,2,6,5,1,0.0540440770506113,0.0564782044844364,-0.0372526735518979,0.2253118320878343,0.00716,0.01122,0.0047918377236078,0.0064345227679592,Patchy light rain with thunder,1,Light rain shower,1
27309,2019-02-12,UA,UA_CODESHARE,UA,5697,OO,N105SY,5697,14057,PDX,"Portland, OR",14771,SFO,"San Francisco, CA",1205,1355,N,110,1,550,0.0,1,1,2,0,0.0578661407231937,0.0540440770506113,0.055915695644676,0.3502657166116329,0.01022,0.02218,0.0094846082403456,0.0179365485308171,Heavy rain,3,Light rain,1
49294,2019-12-21,F9,F9,F9,607,F9,N336FR,607,12339,IND,"Indianapolis, IN",11292,DEN,"Denver, CO",2019,2120,N,181,1,977,0.0,1,5,12,1,0.0532356565816952,0.0430260234014754,0.0013041744428902,0.1018549855022089,0.00696,0.0344,0.0101861548194311,0.0307716743165574,Fog,3,Sunny,1
21572,2018-11-16,UA,UA,UA,519,UA,N453UA,519,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",900,1031,N,151,1,733,31.0,4,4,11,0,0.0623523504240782,0.0595136097545641,0.055915695644676,0.2253118320878343,0.0205,0.04976,0.0116398583985032,0.0421127158682513,Heavy rain,3,Overcast,2
35822,2019-06-14,UA,UA_CODESHARE,UA,3969,EV,N24103,3969,11066,CMH,"Columbus, OH",13930,ORD,"Chicago, IL",845,915,N,90,1,296,40.0,3,4,6,2,0.0660930078480459,0.0623523504240782,0.055915695644676,0.3502657166116329,0.00632,0.04976,0.0053410146312573,0.0421127158682513,Partly cloudy,1,Partly cloudy,1
43972,2019-10-06,AA,AA_CODESHARE,AA,5068,OH,N500AE,5068,14100,PHL,"Philadelphia, PA",15016,STL,"St. Louis, MO",1024,1152,N,148,1,814,0.0,4,6,10,0,0.0595136097545641,0.0581659736388834,-0.0014495905267393,0.2253118320878343,0.01914,0.00896,0.0171671624513749,0.008162814800856,Overcast,2,Sunny,1
42358,2019-09-12,DL,DL_CODESHARE,DL,3742,OO,N8933B,3742,14108,PIA,"Peoria, IL",10397,ATL,"Atlanta, GA",1105,1356,N,111,1,565,0.0,4,3,9,0,0.0581659736388834,0.0540440770506113,-0.019545193431566,0.3502657166116329,0.00086,0.04904,0.0009179868897473,0.0351327850537735,Sunny,1,Sunny,1
41638,2019-09-02,AA,AA_CODESHARE,AA,3164,OO,N748EV,3164,11298,DFW,"Dallas/Fort Worth, TX",14674,SAF,"Santa Fe, NM",1903,1956,N,113,1,551,0.0,4,0,9,0,0.0561961036229004,0.0561961036229004,-0.0014495905267393,0.3502657166116329,0.03598,0.00016,0.0232829472494043,0.0001981344137401,Sunny,1,Patchy rain possible,1
33970,2019-05-18,WN,WN,WN,3497,WN,N257WN,3497,12889,LAS,"Las Vegas, NV",13796,OAK,"Oakland, CA",815,945,N,90,1,407,0.0,2,5,5,1,0.0660930078480459,0.0623523504240782,-0.0372526735518979,0.3502657166116329,0.02098,0.00674,0.0159352832702946,0.0067801811745386,Partly cloudy,1,Moderate or heavy rain with thunder,2
36854,2019-06-28,WN,WN,WN,2223,WN,N777QC,2223,11259,DAL,"Dallas, TX",13851,OKC,"Oklahoma City, OK",2120,2215,N,55,1,181,0.0,3,4,6,2,0.0430260234014754,0.0324335390520282,-0.0372526735518979,0.2134239483384708,0.0089,0.00326,0.0051428802175171,0.003533576514611,Sunny,1,Sunny,1
20921,2018-11-07,WN,WN,WN,1379,WN,N291WN,1379,14321,PWM,"Portland, ME",10821,BWI,"Baltimore, MD",1110,1250,N,100,1,452,0.0,4,2,11,0,0.0581659736388834,0.0578661407231937,-0.0372526735518979,0.3502657166116329,0.00176,0.01352,0.0018122837952431,0.0103239874550765,Partly cloudy,1,Partly cloudy,1
10907,2018-06-17,DL,DL_CODESHARE,DL,5750,CP,N638CZ,5750,11298,DFW,"Dallas/Fort Worth, TX",12892,LAX,"Los Angeles, CA",1759,1921,N,202,1,1235,0.0,3,6,6,2,0.0617647746296217,0.0561961036229004,-0.019545193431566,0.1018549855022089,0.03598,0.03138,0.0232829472494043,0.0281270106201122,Light rain shower,1,Light rain shower,1
45625,2019-10-29,UA,UA_CODESHARE,UA,4244,EV,N612UX,4244,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",1500,1759,N,119,1,612,0.0,4,1,10,0,0.059419307466565,0.0617647746296217,0.055915695644676,0.3502657166116329,0.04976,0.01814,0.0421127158682513,0.010507046424293,Moderate rain,2,Overcast,2
34475,2019-05-25,WN,WN,WN,3376,WN,N8533S,3376,14122,PIT,"Pittsburgh, PA",14107,PHX,"Phoenix, AZ",855,1025,N,270,1,1814,0.0,2,5,5,1,0.0660930078480459,0.0595136097545641,-0.0372526735518979,0.0474920803339217,0.00656,0.0222,0.007334203760785,0.0165856810197461,Moderate or heavy rain shower,2,Sunny,1
16339,2018-09-01,UA,UA_CODESHARE,UA,5427,OO,N127SY,5427,13851,OKC,"Oklahoma City, OK",14771,SFO,"San Francisco, CA",810,955,N,225,1,1384,0.0,4,5,9,0,0.0660930078480459,0.0623523504240782,0.055915695644676,0.1018549855022089,0.00326,0.02218,0.003533576514611,0.0179365485308171,Sunny,1,Partly cloudy,1
25188,2019-01-10,AA,AA,AA,325,AA,N959NN,325,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1530,1834,N,124,1,733,21.0,1,3,1,0,0.059419307466565,0.0596586901976398,-0.0014495905267393,0.3502657166116329,0.04976,0.0205,0.0421127158682513,0.0116398583985032,Overcast,2,Blowing snow,3
35609,2019-06-11,UA,UA_CODESHARE,UA,4552,G7,N171GJ,4552,13930,ORD,"Chicago, IL",10693,BNA,"Nashville, TN",1042,1222,N,100,1,409,0.0,3,1,6,2,0.0595136097545641,0.0578661407231937,0.055915695644676,0.3502657166116329,0.04976,0.01044,0.0421127158682513,0.0083604108058632,Partly cloudy,1,Overcast,2
28077,2019-02-23,DL,DL_CODESHARE,DL,3474,9E,N297PQ,3474,11042,CLE,"Cleveland, OH",11433,DTW,"Detroit, MI",1012,1110,N,58,1,95,0.0,1,5,2,0,0.0595136097545641,0.0581659736388834,-0.019545193431566,0.2134239483384708,0.00676,0.02234,0.0067941798015963,0.0236512188227693,Light drizzle,1,Overcast,2
11731,2018-06-28,AA,AA_CODESHARE,AA,4296,AX,N605KS,4296,10581,BGR,"Bangor, ME",11278,DCA,"Washington, DC",1225,1429,N,124,1,590,105.0,3,3,6,2,0.0578661407231937,0.0555247035724447,-0.0014495905267393,0.3502657166116329,0.00064,0.01814,0.0009685973106483,0.010507046424293,Cloudy,2,Patchy rain possible,1
2614,2018-02-12,AA,AA,AA,2507,AA,N315PE,2507,11298,DFW,"Dallas/Fort Worth, TX",14635,RSW,"Fort Myers, FL",1430,1753,N,143,1,1017,0.0,1,0,2,0,0.0555247035724447,0.0617647746296217,-0.0014495905267393,0.2253118320878343,0.03598,0.00422,0.0232829472494043,0.004991048954814,Sunny,1,Patchy rain possible,1
29653,2019-03-18,WN,WN,WN,2012,WN,N274WN,2012,14107,PHX,"Phoenix, AZ",13871,OMA,"Omaha, NE",800,1235,N,155,1,1037,23.0,2,0,3,1,0.0660930078480459,0.0578661407231937,-0.0372526735518979,0.2253118320878343,0.0222,0.00364,0.0165856810197461,0.0041618995060099,Sunny,1,Overcast,2
37453,2019-07-07,AS,AS_CODESHARE,AS,2310,QX,N635QX,2310,14908,SNA,"Santa Ana, CA",15023,STS,"Santa Rosa, CA",1045,1215,N,90,1,433,0.0,3,6,7,2,0.0595136097545641,0.0578661407231937,-0.0257496334476613,0.3502657166116329,0.00528,0.00056,0.0025859771445492,0.000308508204003,Cloudy,2,Moderate or heavy rain shower,2
30302,2019-03-27,UA,UA_CODESHARE,UA,5927,OO,N204SY,5927,14771,SFO,"San Francisco, CA",13487,MSP,"Minneapolis, MN",1824,15,N,231,1,1589,0.0,2,2,3,1,0.0596586901976398,0.0081567449106989,0.055915695644676,0.0474920803339217,0.02218,0.01992,0.0179365485308171,0.0232630261262837,Patchy rain possible,1,Partly cloudy,1
36036,2019-06-17,UA,UA_CODESHARE,UA,3752,YX,N641RW,3752,13871,OMA,"Omaha, NE",11618,EWR,"Newark, NJ",1800,2159,N,179,1,1134,0.0,3,0,6,2,0.0596586901976398,0.0430260234014754,0.055915695644676,0.1018549855022089,0.00364,0.02008,0.0041618995060099,0.022154442545058,Moderate or heavy rain shower,2,Patchy rain possible,1
45925,2019-11-02,WN,WN,WN,18,WN,N431WN,18,13232,MDW,"Chicago, IL",12889,LAS,"Las Vegas, NV",1630,1830,N,240,1,1521,0.0,4,5,11,0,0.0564782044844364,0.0596586901976398,-0.0372526735518979,0.0474920803339217,0.01122,0.02098,0.0064345227679592,0.0159352832702946,Light sleet showers,1,Sunny,1
44776,2019-10-16,UA,UA_CODESHARE,UA,4951,C5,N14162,4951,12264,IAD,"Washington, DC",14730,SDF,"Louisville, KY",1705,1856,N,111,1,451,91.0,4,2,10,0,0.0617647746296217,0.0596586901976398,0.055915695644676,0.3502657166116329,0.01252,0.00366,0.0142279891779844,0.0106944126633734,Heavy rain,3,Patchy rain possible,1
24316,2018-12-28,WN,WN,WN,3506,WN,N8577Z,3506,11697,FLL,"Fort Lauderdale, FL",13198,MCI,"Kansas City, MO",1420,1640,N,200,1,1242,109.0,1,4,12,1,0.0555247035724447,0.0564782044844364,-0.0372526735518979,0.1018549855022089,0.01284,0.00626,0.0139690145774164,0.0072367517801138,Partly cloudy,1,Patchy light snow,1
31632,2019-04-15,WN,WN,WN,207,WN,N789SW,207,14747,SEA,"Seattle, WA",12889,LAS,"Las Vegas, NV",1050,1325,N,155,1,867,0.0,2,0,4,1,0.0595136097545641,0.0540440770506113,-0.0372526735518979,0.2253118320878343,0.024,0.02098,0.017266229658245,0.0159352832702946,Overcast,2,Overcast,2
